IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.117.48,8880,8880,false,SIN,Asia Pacific,Singapore,144,2.58
47.236.118.216,8880,8880,false,SIN,Asia Pacific,Singapore,271,2.22
47.236.205.188,8880,8880,false,SIN,Asia Pacific,Singapore,268,2.21
47.237.95.140,8880,8880,false,SIN,Asia Pacific,Singapore,114,2.17
47.236.130.95,8880,8880,false,SIN,Asia Pacific,Singapore,147,2.12
47.238.6.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,1.96
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,279,1.95
47.237.121.38,8880,8880,false,SIN,Asia Pacific,Singapore,93,1.84
47.237.94.140,8880,8880,false,SIN,Asia Pacific,Singapore,100,1.83
47.237.10.1,8880,8880,false,SIN,Asia Pacific,Singapore,106,1.82
47.236.121.23,8880,8880,false,SIN,Asia Pacific,Singapore,148,1.73
47.237.81.112,8880,8880,false,SIN,Asia Pacific,Singapore,175,1.41
47.236.17.193,8880,8880,false,SIN,Asia Pacific,Singapore,145,1.39
47.236.144.156,8880,8880,false,SIN,Asia Pacific,Singapore,146,1.39
47.236.144.48,8880,8880,false,SIN,Asia Pacific,Singapore,142,1.37
47.236.237.90,8880,8880,false,SIN,Asia Pacific,Singapore,147,1.36
47.236.172.71,8880,8880,false,SIN,Asia Pacific,Singapore,149,1.28
47.237.0.31,8880,8880,false,SIN,Asia Pacific,Singapore,104,1.27
47.237.86.185,8880,8880,false,SIN,Asia Pacific,Singapore,95,1.25
47.236.104.11,8880,8880,false,SIN,Asia Pacific,Singapore,146,1.25
47.236.149.107,8880,8880,false,SIN,Asia Pacific,Singapore,143,1.18
47.236.144.208,8880,8880,false,SIN,Asia Pacific,Singapore,143,0.98
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,144,0.97
47.237.83.20,8880,8880,false,SIN,Asia Pacific,Singapore,99,0.93
47.236.165.25,8880,8880,false,SIN,Asia Pacific,Singapore,143,0.89
47.236.102.102,8880,8880,false,SIN,Asia Pacific,Singapore,143,0.88
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,151,0.85
47.236.172.95,8880,8880,false,SIN,Asia Pacific,Singapore,147,0.78
47.236.125.62,8880,8880,false,NRT,Asia Pacific,Tokyo,220,0.77
47.236.75.113,8880,8880,false,SIN,Asia Pacific,Singapore,143,0.75
47.236.232.148,8880,8880,false,SIN,Asia Pacific,Singapore,143,0.75
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,144,0.75
47.237.125.8,8880,8880,false,SIN,Asia Pacific,Singapore,104,0.71
47.237.84.173,8880,8880,false,SIN,Asia Pacific,Singapore,101,0.71
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,147,0.70
47.76.49.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,156,0.70
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,142,0.70
47.237.100.206,8880,8880,false,SIN,Asia Pacific,Singapore,95,0.70
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,142,0.67
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,144,0.67
47.236.75.152,8880,8880,false,SIN,Asia Pacific,Singapore,144,0.66
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,145,0.65
47.236.180.51,8880,8880,false,SIN,Asia Pacific,Singapore,142,0.65
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,145,0.64
47.236.170.225,8880,8880,false,SIN,Asia Pacific,Singapore,147,0.61
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,143,0.60
47.237.95.146,8880,8880,false,SIN,Asia Pacific,Singapore,96,0.59
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,143,0.58
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,145,0.58
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,142,0.55
47.236.166.131,8880,8880,false,SIN,Asia Pacific,Singapore,145,0.51
47.237.82.15,8880,8880,false,SIN,Asia Pacific,Singapore,86,0.39
47.236.10.100,8880,8880,false,SIN,Asia Pacific,Singapore,153,0.38
47.237.14.220,8880,8880,false,SIN,Asia Pacific,Singapore,97,0.37
47.236.171.205,8880,8880,false,SIN,Asia Pacific,Singapore,146,0.36
47.237.11.182,8880,8880,false,SIN,Asia Pacific,Singapore,102,0.28
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,684,0.19
47.76.178.146,8880,8880,false,HKG,Asia Pacific,Hong Kong,114,0.13
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,507,0.11
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,197,0.07
