IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.102.111.127,443,443,true,LAX,North America,Los Angeles,372,1.95
34.154.155.61,443,443,true,FRA,Europe,Frankfurt,524,1.94
34.214.113.200,443,443,true,SEA,North America,Seattle,408,1.93
193.123.35.68,443,443,true,FRA,Europe,Frankfurt,498,1.93
141.144.205.87,443,443,true,FRA,Europe,Frankfurt,491,1.91
44.227.209.152,443,443,true,SEA,North America,Seattle,407,1.90
144.21.37.252,443,443,true,FRA,Europe,Frankfurt,504,1.89
35.198.99.31,443,443,true,FRA,Europe,Frankfurt,512,1.89
194.87.179.43,443,443,true,HEL,Europe,Helsinki,562,1.87
51.20.197.83,443,443,true,ARN,Europe,Stockholm,470,1.82
84.8.144.138,443,443,true,FRA,Europe,Frankfurt,498,1.82
130.61.15.118,443,443,true,FRA,Europe,Frankfurt,502,1.81
18.132.164.98,443,443,true,LHR,Europe,London,471,1.80
44.241.54.108,443,443,true,SEA,North America,Seattle,409,1.78
147.45.75.8,443,443,true,AMS,Europe,Amsterdam,497,1.72
185.96.163.110,443,443,true,ARN,Europe,Stockholm,544,1.69
144.21.36.193,443,443,true,FRA,Europe,Frankfurt,503,1.66
129.159.242.24,443,443,true,FRA,Europe,Frankfurt,503,1.62
89.168.99.20,443,443,true,FRA,Europe,Frankfurt,496,1.60
158.178.154.147,443,443,true,FRA,Europe,Frankfurt,492,1.59
141.147.44.26,443,443,true,FRA,Europe,Frankfurt,499,1.57
144.24.188.63,443,443,true,FRA,Europe,Frankfurt,502,1.57
141.147.95.105,443,443,true,FRA,Europe,Frankfurt,252,1.56
138.2.153.217,443,443,true,FRA,Europe,Frankfurt,491,1.56
94.177.8.8,443,443,true,VIE,Europe,Vienna,299,1.55
141.147.1.15,443,443,true,FRA,Europe,Frankfurt,500,1.54
80.76.34.121,443,443,true,AMS,Europe,Amsterdam,481,1.52
34.118.6.166,443,443,true,FRA,Europe,Frankfurt,546,1.52
141.148.224.80,443,443,true,FRA,Europe,Frankfurt,493,1.52
34.154.67.60,443,443,true,FRA,Europe,Frankfurt,530,1.51
96.9.214.115,443,443,true,LHR,Europe,London,505,1.49
141.147.31.128,443,443,true,FRA,Europe,Frankfurt,502,1.49
130.61.199.148,443,443,true,FRA,Europe,Frankfurt,508,1.49
158.180.31.129,443,443,true,FRA,Europe,Frankfurt,506,1.47
77.238.228.4,443,443,true,AMS,Europe,Amsterdam,505,1.46
141.144.202.60,443,443,true,FRA,Europe,Frankfurt,500,1.44
34.91.56.44,443,443,true,FRA,Europe,Frankfurt,530,1.43
89.168.108.235,443,443,true,FRA,Europe,Frankfurt,508,1.43
84.8.153.101,443,443,true,FRA,Europe,Frankfurt,520,1.39
158.178.146.226,443,443,true,FRA,Europe,Frankfurt,504,1.38
89.168.78.78,443,443,true,FRA,Europe,Frankfurt,503,1.38
130.162.166.191,443,443,true,FRA,Europe,Frankfurt,503,1.37
35.200.202.118,443,443,true,BOM,Asia Pacific,Mumbai,483,1.36
130.162.170.73,443,443,true,FRA,Europe,Frankfurt,501,1.36
138.2.146.57,443,443,true,FRA,Europe,Frankfurt,519,1.35
152.70.58.98,443,443,true,FRA,Europe,Frankfurt,495,1.34
193.123.59.7,443,443,true,FRA,Europe,Frankfurt,511,1.34
35.242.214.20,443,443,true,FRA,Europe,Frankfurt,508,1.34
141.144.228.118,443,443,true,FRA,Europe,Frankfurt,510,1.34
130.162.249.54,443,443,true,FRA,Europe,Frankfurt,521,1.32
132.226.196.107,443,443,true,FRA,Europe,Frankfurt,509,1.32
5.255.99.242,443,443,true,AMS,Europe,Amsterdam,493,1.32
150.230.117.214,443,443,true,FRA,Europe,Frankfurt,495,1.31
130.162.221.120,443,443,true,FRA,Europe,Frankfurt,496,1.30
130.162.187.212,443,443,true,FRA,Europe,Frankfurt,498,1.29
88.119.171.253,443,443,true,AMS,Europe,Amsterdam,516,1.29
158.178.157.79,443,443,true,FRA,Europe,Frankfurt,500,1.23
141.147.67.122,443,443,true,FRA,Europe,Frankfurt,507,1.23
130.61.23.77,443,443,true,FRA,Europe,Frankfurt,495,1.22
152.70.176.74,443,443,true,FRA,Europe,Frankfurt,493,1.22
34.159.9.210,443,443,true,FRA,Europe,Frankfurt,511,1.21
141.147.28.16,443,443,true,FRA,Europe,Frankfurt,502,1.21
158.178.146.124,443,443,true,FRA,Europe,Frankfurt,497,1.21
47.90.141.204,443,443,true,LAX,North America,Los Angeles,500,1.19
79.72.73.133,443,443,true,FRA,Europe,Frankfurt,490,1.17
84.8.158.1,443,443,true,FRA,Europe,Frankfurt,508,1.17
77.238.245.204,443,443,true,AMS,Europe,Amsterdam,502,1.17
34.159.241.147,443,443,true,FRA,Europe,Frankfurt,509,1.16
46.101.97.145,443,443,true,FRA,Europe,Frankfurt,592,1.14
130.61.10.102,443,443,true,FRA,Europe,Frankfurt,499,1.13
89.168.69.197,443,443,true,FRA,Europe,Frankfurt,507,1.13
158.101.207.228,443,443,true,FRA,Europe,Frankfurt,505,1.13
129.159.246.242,443,443,true,FRA,Europe,Frankfurt,494,1.13
158.178.192.221,443,443,true,CDG,Europe,Paris,520,1.13
34.154.183.196,443,443,true,FRA,Europe,Frankfurt,536,1.12
8.209.97.26,443,443,true,FRA,Europe,Frankfurt,574,1.11
130.162.236.6,443,443,true,FRA,Europe,Frankfurt,502,1.10
185.244.173.81,443,443,true,FRA,Europe,Frankfurt,563,1.09
79.72.75.35,443,443,true,FRA,Europe,Frankfurt,501,1.08
79.72.89.82,443,443,true,FRA,Europe,Frankfurt,496,1.08
217.160.248.11,443,443,true,MAD,Europe,Madrid,273,1.07
66.85.139.204,443,443,true,PHX,North America,Phoenix,411,1.06
34.90.162.120,443,0,true,FRA,Europe,Frankfurt,525,1.06
143.47.180.216,443,443,true,FRA,Europe,Frankfurt,253,1.04
207.61.86.114,443,443,true,YYZ,North America,Toronto,512,1.03
34.154.69.105,443,443,true,FRA,Europe,Frankfurt,513,1.03
141.148.235.59,443,443,true,FRA,Europe,Frankfurt,506,1.03
158.101.210.214,443,443,true,FRA,Europe,Frankfurt,494,1.02
141.144.224.52,443,443,true,FRA,Europe,Frankfurt,494,1.02
141.147.49.248,443,443,true,FRA,Europe,Frankfurt,511,1.01
217.196.103.23,443,443,true,AMS,Europe,Amsterdam,489,1.01
158.178.157.31,443,443,true,FRA,Europe,Frankfurt,247,1.00
34.89.172.199,443,443,true,FRA,Europe,Frankfurt,507,1.00
89.168.103.29,443,443,true,FRA,Europe,Frankfurt,510,1.00
91.108.241.127,443,443,true,ARN,Europe,Stockholm,539,1.00
158.101.202.45,443,443,true,FRA,Europe,Frankfurt,496,0.98
192.236.249.95,443,443,true,AMS,Europe,Amsterdam,250,0.94
34.34.0.254,443,443,true,FRA,Europe,Frankfurt,506,0.94
130.162.223.16,443,443,true,FRA,Europe,Frankfurt,506,0.94
129.159.200.190,443,443,true,FRA,Europe,Frankfurt,497,0.93
193.176.158.51,443,443,true,CDG,Europe,Paris,539,0.91
34.159.73.118,443,443,true,FRA,Europe,Frankfurt,509,0.91
34.154.41.180,443,443,true,FRA,Europe,Frankfurt,528,0.91
158.101.221.206,443,443,true,FRA,Europe,Frankfurt,500,0.90
150.230.149.106,443,443,true,FRA,Europe,Frankfurt,517,0.89
34.154.37.0,443,443,true,FRA,Europe,Frankfurt,517,0.89
34.116.167.118,443,443,true,FRA,Europe,Frankfurt,547,0.89
84.235.164.199,443,443,true,FRA,Europe,Frankfurt,506,0.89
35.198.115.244,443,443,true,FRA,Europe,Frankfurt,502,0.88
158.101.222.139,443,443,true,FRA,Europe,Frankfurt,482,0.88
89.168.70.171,443,443,true,FRA,Europe,Frankfurt,254,0.87
34.34.123.42,443,443,true,FRA,Europe,Frankfurt,510,0.86
141.148.236.22,443,443,true,FRA,Europe,Frankfurt,509,0.86
132.145.235.18,443,443,true,FRA,Europe,Frankfurt,511,0.85
193.187.175.136,443,443,true,CDG,Europe,Paris,528,0.84
143.47.190.137,443,443,true,FRA,Europe,Frankfurt,506,0.83
132.226.203.66,443,443,true,FRA,Europe,Frankfurt,502,0.83
141.147.103.10,443,443,true,FRA,Europe,Frankfurt,493,0.83
185.106.103.168,443,443,true,LCA,Europe,Nicosia,629,0.82
195.133.79.154,443,443,true,AMS,Europe,Amsterdam,512,0.81
130.162.191.58,443,443,true,FRA,Europe,Frankfurt,506,0.81
141.147.53.38,443,443,true,FRA,Europe,Frankfurt,501,0.81
141.148.235.1,443,443,true,FRA,Europe,Frankfurt,349,0.81
35.246.132.28,443,0,true,FRA,Europe,Frankfurt,524,0.81
130.162.48.242,443,443,true,FRA,Europe,Frankfurt,496,0.81
46.101.204.140,443,443,true,FRA,Europe,Frankfurt,598,0.80
79.72.89.123,443,443,true,FRA,Europe,Frankfurt,253,0.79
94.247.42.207,443,443,true,ZRH,Europe,Zurich,531,0.76
158.180.34.236,443,443,true,FRA,Europe,Frankfurt,502,0.75
34.90.31.179,443,443,true,FRA,Europe,Frankfurt,525,0.75
141.147.112.68,443,443,true,FRA,Europe,Frankfurt,510,0.74
144.21.55.145,443,443,true,FRA,Europe,Frankfurt,501,0.73
104.168.28.65,443,443,true,SJC,North America,San Jose,405,0.73
35.246.252.9,443,443,true,FRA,Europe,Frankfurt,510,0.72
89.168.70.121,443,443,true,FRA,Europe,Frankfurt,495,0.72
54.76.99.0,443,443,true,DUB,Europe,Dublin,453,0.71
77.91.70.65,443,443,true,ARN,Europe,Stockholm,502,0.71
130.162.226.200,443,443,true,FRA,Europe,Frankfurt,496,0.70
147.45.73.218,443,443,true,ARN,Europe,Stockholm,274,0.70
141.147.65.142,443,443,true,FRA,Europe,Frankfurt,505,0.68
132.145.249.1,443,443,true,FRA,Europe,Frankfurt,494,0.68
193.123.33.74,443,443,true,FRA,Europe,Frankfurt,502,0.68
217.196.106.76,443,443,true,ARN,Europe,Stockholm,536,0.68
143.47.241.208,443,443,true,FRA,Europe,Frankfurt,512,0.67
84.235.163.71,443,443,true,FRA,Europe,Frankfurt,495,0.66
3.8.172.27,443,443,true,LHR,Europe,London,493,0.65
3.10.171.39,443,443,true,LHR,Europe,London,465,0.65
143.47.180.64,443,443,true,FRA,Europe,Frankfurt,509,0.65
107.175.2.53,443,443,true,BUF,North America,Buffalo,520,0.63
72.13.122.137,443,443,true,LAX,North America,Los Angeles,399,0.63
107.182.131.200,443,443,true,HEL,Europe,Helsinki,555,0.63
163.123.143.175,443,443,true,HEL,Europe,Helsinki,277,0.62
158.101.223.10,443,443,true,FRA,Europe,Frankfurt,503,0.62
84.235.172.39,443,443,true,FRA,Europe,Frankfurt,506,0.61
158.178.156.201,443,443,true,FRA,Europe,Frankfurt,490,0.61
141.148.229.100,443,443,true,FRA,Europe,Frankfurt,512,0.60
141.147.10.58,443,443,true,FRA,Europe,Frankfurt,498,0.60
35.204.245.116,443,443,true,FRA,Europe,Frankfurt,509,0.59
45.144.233.115,443,443,true,FRA,Europe,Frankfurt,502,0.58
52.165.82.62,443,443,true,ORD,North America,Chicago,501,0.58
141.147.113.184,443,443,true,FRA,Europe,Frankfurt,500,0.58
34.118.64.86,443,443,true,FRA,Europe,Frankfurt,536,0.58
89.168.100.23,443,443,true,FRA,Europe,Frankfurt,505,0.58
147.45.74.107,443,443,true,ARN,Europe,Stockholm,544,0.58
143.47.251.74,443,443,true,FRA,Europe,Frankfurt,254,0.57
192.236.249.93,443,443,true,AMS,Europe,Amsterdam,256,0.57
141.144.194.146,443,443,true,FRA,Europe,Frankfurt,502,0.56
132.226.212.146,443,443,true,FRA,Europe,Frankfurt,509,0.56
103.182.97.12,443,443,true,SJC,North America,San Jose,405,0.55
35.246.134.162,443,443,true,FRA,Europe,Frankfurt,507,0.55
141.147.16.172,443,443,true,FRA,Europe,Frankfurt,499,0.55
34.154.96.129,443,443,true,FRA,Europe,Frankfurt,522,0.53
130.162.212.191,443,443,true,FRA,Europe,Frankfurt,488,0.53
35.204.216.23,443,443,true,FRA,Europe,Frankfurt,566,0.53
193.35.18.234,443,443,true,AMS,Europe,Amsterdam,520,0.53
34.154.188.103,443,443,true,FRA,Europe,Frankfurt,525,0.52
140.238.123.25,443,443,true,FRA,Europe,Frankfurt,505,0.52
91.149.255.62,443,0,true,HEL,Europe,Helsinki,648,0.52
34.159.207.130,443,443,true,FRA,Europe,Frankfurt,511,0.51
141.147.52.187,443,443,true,FRA,Europe,Frankfurt,504,0.51
77.238.254.235,443,443,true,AMS,Europe,Amsterdam,254,0.51
15.236.224.187,443,443,true,CDG,Europe,Paris,431,0.50
52.209.187.247,443,443,true,DUB,Europe,Dublin,492,0.50
139.59.206.9,443,443,true,FRA,Europe,Frankfurt,598,0.50
34.91.183.239,443,443,true,FRA,Europe,Frankfurt,522,0.49
35.198.70.214,443,443,true,FRA,Europe,Frankfurt,256,0.48
94.177.8.2,443,443,true,VIE,Europe,Vienna,293,0.48
37.235.54.135,443,443,true,LHR,Europe,London,522,0.47
84.235.160.171,443,443,true,FRA,Europe,Frankfurt,496,0.46
185.203.116.174,443,443,true,SOF,Europe,Sofia,475,0.46
34.248.49.135,443,443,true,AMS,Europe,Amsterdam,510,0.46
34.141.187.186,443,443,true,FRA,Europe,Frankfurt,530,0.46
47.253.86.6,443,443,true,IAD,North America,Ashburn,515,0.45
104.248.16.87,443,443,true,FRA,Europe,Frankfurt,592,0.43
34.159.154.45,443,443,true,FRA,Europe,Frankfurt,579,0.43
141.147.103.163,443,443,true,FRA,Europe,Frankfurt,243,0.42
34.154.47.245,443,443,true,FRA,Europe,Frankfurt,531,0.42
5.61.39.24,443,443,true,FRA,Europe,Frankfurt,511,0.41
143.47.180.66,443,443,true,FRA,Europe,Frankfurt,496,0.40
47.91.94.203,443,443,true,FRA,Europe,Frankfurt,577,0.40
84.235.165.162,443,443,true,FRA,Europe,Frankfurt,496,0.40
18.171.168.33,443,443,true,LHR,Europe,London,444,0.40
79.72.68.217,443,443,true,FRA,Europe,Frankfurt,498,0.39
54.170.177.32,443,443,true,AMS,Europe,Amsterdam,502,0.39
185.112.146.83,443,443,true,KEF,Europe,Reykjavík,562,0.39
157.245.27.205,443,443,true,FRA,Europe,Frankfurt,609,0.39
94.177.8.5,443,443,true,VIE,Europe,Vienna,299,0.38
5.61.39.183,443,443,true,FRA,Europe,Frankfurt,487,0.38
45.82.80.92,443,443,true,ARN,Europe,Stockholm,554,0.38
34.116.245.42,443,443,true,FRA,Europe,Frankfurt,591,0.38
158.101.205.215,443,443,true,FRA,Europe,Frankfurt,510,0.37
164.92.166.127,443,443,true,FRA,Europe,Frankfurt,325,0.37
181.36.229.212,443,443,true,SDQ,North America,Santo Domingo,674,0.36
138.3.255.112,443,443,true,FRA,Europe,Frankfurt,491,0.36
194.5.98.251,443,443,true,AMS,Europe,Amsterdam,275,0.35
144.24.189.21,443,443,true,FRA,Europe,Frankfurt,499,0.35
138.197.189.110,443,443,true,FRA,Europe,Frankfurt,591,0.35
34.159.36.179,443,443,true,FRA,Europe,Frankfurt,511,0.34
35.198.107.241,443,443,true,FRA,Europe,Frankfurt,506,0.34
141.147.114.183,443,443,true,FRA,Europe,Frankfurt,491,0.34
168.119.4.66,443,443,true,FRA,Europe,Frankfurt,508,0.34
130.162.167.39,443,443,true,FRA,Europe,Frankfurt,494,0.33
192.236.249.111,443,443,true,AMS,Europe,Amsterdam,507,0.33
107.173.83.252,443,443,true,SJC,North America,San Jose,405,0.33
141.147.110.255,443,443,true,FRA,Europe,Frankfurt,498,0.32
144.24.173.113,443,443,true,FRA,Europe,Frankfurt,506,0.32
195.58.50.250,443,443,true,AMS,Europe,Amsterdam,257,0.32
185.237.218.108,443,443,true,AMS,Europe,Amsterdam,541,0.32
34.34.186.205,443,443,true,CDG,Europe,Paris,562,0.31
150.230.113.113,443,443,true,FRA,Europe,Frankfurt,503,0.31
158.178.156.98,443,443,true,FRA,Europe,Frankfurt,245,0.30
45.9.249.213,443,443,true,RUH,Middle East,Riyadh,714,0.30
147.45.73.11,443,443,true,ARN,Europe,Stockholm,537,0.30
144.21.55.93,443,443,true,FRA,Europe,Frankfurt,258,0.29
152.70.171.127,443,443,true,FRA,Europe,Frankfurt,501,0.28
34.91.83.233,443,443,true,FRA,Europe,Frankfurt,510,0.28
89.168.75.135,443,443,true,FRA,Europe,Frankfurt,493,0.28
34.118.56.203,443,443,true,FRA,Europe,Frankfurt,536,0.28
85.239.40.227,443,443,true,LCA,Europe,Nicosia,618,0.27
35.242.207.199,443,443,true,FRA,Europe,Frankfurt,512,0.27
77.238.244.214,443,443,true,DME,Europe,Moscow,485,0.27
143.47.251.201,443,443,true,FRA,Europe,Frankfurt,256,0.26
79.72.86.164,443,443,true,FRA,Europe,Frankfurt,494,0.26
5.181.20.135,443,443,true,HEL,Europe,Helsinki,535,0.26
45.95.175.212,443,443,true,FRA,Europe,Frankfurt,463,0.25
93.115.20.121,443,443,true,AMS,Europe,Amsterdam,262,0.25
194.36.189.198,443,443,true,AMS,Europe,Amsterdam,494,0.24
195.58.50.126,443,443,true,AMS,Europe,Amsterdam,513,0.24
192.177.26.152,443,443,true,HEL,Europe,Helsinki,558,0.24
193.123.63.162,443,443,true,FRA,Europe,Frankfurt,504,0.23
89.110.67.22,443,443,true,AMS,Europe,Amsterdam,506,0.23
8.211.10.64,443,443,true,FRA,Europe,Frankfurt,584,0.23
109.234.34.182,443,0,true,AMS,Europe,Amsterdam,518,0.23
20.240.217.172,443,443,true,FRA,Europe,Frankfurt,523,0.22
146.70.175.105,443,443,true,AMS,Europe,Amsterdam,456,0.22
54.247.31.185,443,443,true,AMS,Europe,Amsterdam,475,0.22
51.21.48.77,443,443,true,ARN,Europe,Stockholm,449,0.21
141.144.252.248,443,443,true,FRA,Europe,Frankfurt,505,0.21
18.197.218.69,443,443,true,FRA,Europe,Frankfurt,383,0.21
8.209.117.29,443,443,true,FRA,Europe,Frankfurt,580,0.21
77.238.254.91,443,443,true,AMS,Europe,Amsterdam,521,0.21
146.70.175.176,443,443,true,AMS,Europe,Amsterdam,471,0.21
3.65.21.45,443,443,true,FRA,Europe,Frankfurt,485,0.21
185.23.236.127,443,443,true,TLL,Europe,Tallinn,541,0.20
77.105.140.141,443,443,true,AMS,Europe,Amsterdam,495,0.20
34.88.63.160,443,443,true,FRA,Europe,Frankfurt,631,0.20
45.82.80.96,443,443,true,HEL,Europe,Helsinki,280,0.20
146.70.175.173,443,443,true,AMS,Europe,Amsterdam,249,0.19
195.133.75.188,443,443,true,AMS,Europe,Amsterdam,508,0.19
146.70.175.108,443,443,true,AMS,Europe,Amsterdam,232,0.19
94.177.8.6,443,443,true,VIE,Europe,Vienna,297,0.19
146.70.175.114,443,443,true,AMS,Europe,Amsterdam,225,0.19
34.154.5.94,443,443,true,FRA,Europe,Frankfurt,536,0.19
188.212.124.32,443,443,true,AMS,Europe,Amsterdam,508,0.19
146.70.175.103,443,443,true,AMS,Europe,Amsterdam,207,0.18
146.70.175.168,443,0,true,AMS,Europe,Amsterdam,489,0.18
34.154.8.151,443,443,true,FRA,Europe,Frankfurt,509,0.18
146.70.175.122,443,443,true,AMS,Europe,Amsterdam,446,0.18
141.147.83.199,443,443,true,FRA,Europe,Frankfurt,506,0.17
37.1.194.7,443,443,true,FRA,Europe,Frankfurt,506,0.17
146.70.175.117,443,443,true,AMS,Europe,Amsterdam,229,0.17
216.238.108.127,443,443,true,GRU,South America,São Paulo,758,0.17
192.236.249.107,443,443,true,AMS,Europe,Amsterdam,499,0.17
192.236.249.98,443,443,true,AMS,Europe,Amsterdam,249,0.17
163.123.143.209,443,443,true,CPH,Europe,Copenhagen,559,0.17
79.72.95.243,443,443,true,LHR,Europe,London,501,0.16
146.70.175.163,443,443,true,AMS,Europe,Amsterdam,219,0.16
34.32.144.218,443,443,true,FRA,Europe,Frankfurt,510,0.16
94.177.8.26,443,443,true,VIE,Europe,Vienna,306,0.15
77.238.248.115,443,443,true,DME,Europe,Moscow,492,0.15
18.168.114.50,443,443,true,LHR,Europe,London,462,0.15
192.236.249.97,443,443,true,AMS,Europe,Amsterdam,261,0.15
84.252.120.15,443,443,true,FRA,Europe,Frankfurt,502,0.14
185.172.131.49,443,443,true,FRA,Europe,Frankfurt,510,0.14
34.141.208.110,443,443,true,FRA,Europe,Frankfurt,552,0.14
164.92.165.141,443,443,true,FRA,Europe,Frankfurt,612,0.14
31.44.2.81,443,443,true,AMS,Europe,Amsterdam,496,0.14
52.193.4.149,443,443,true,NRT,Asia Pacific,Tokyo,231,0.14
34.154.158.148,443,443,true,FRA,Europe,Frankfurt,552,0.13
146.190.116.221,443,443,true,SJC,North America,San Jose,386,0.13
132.226.192.90,443,443,true,FRA,Europe,Frankfurt,502,0.13
167.235.242.114,443,443,true,FRA,Europe,Frankfurt,522,0.13
34.159.2.108,443,443,true,FRA,Europe,Frankfurt,502,0.12
47.236.63.152,443,443,true,SIN,Asia Pacific,Singapore,265,0.12
130.61.239.203,443,443,true,FRA,Europe,Frankfurt,499,0.12
16.171.60.7,443,443,true,ARN,Europe,Stockholm,508,0.12
35.204.59.244,443,443,true,FRA,Europe,Frankfurt,534,0.12
141.147.43.104,443,443,true,FRA,Europe,Frankfurt,522,0.11
149.129.8.215,443,443,true,SJC,North America,San Jose,217,0.11
45.81.227.122,443,443,true,AMS,Europe,Amsterdam,503,0.11
140.238.158.238,443,0,true,YYZ,North America,Toronto,478,0.11
46.151.28.100,443,443,true,AMS,Europe,Amsterdam,502,0.10
146.70.175.171,443,443,true,AMS,Europe,Amsterdam,242,0.10
212.118.41.233,443,443,true,AMS,Europe,Amsterdam,492,0.10
192.236.249.104,443,443,true,AMS,Europe,Amsterdam,254,0.10
192.236.193.108,443,443,true,AMS,Europe,Amsterdam,500,0.10
54.251.92.52,443,0,true,SIN,Asia Pacific,Singapore,167,0.10
85.159.226.175,443,443,true,FRA,Europe,Frankfurt,499,0.09
46.102.156.77,443,443,true,VIE,Europe,Vienna,606,0.09
38.180.30.217,443,443,true,LHR,Europe,London,512,0.09
192.236.249.92,443,443,true,AMS,Europe,Amsterdam,242,0.08
185.137.235.254,443,443,true,LED,Europe,Saint Petersburg,511,0.08
107.173.149.212,443,443,true,SJC,North America,San Jose,207,0.08
185.104.112.234,443,443,true,FRA,Europe,Frankfurt,558,0.08
162.19.247.245,443,443,true,FRA,Europe,Frankfurt,590,0.08
194.87.35.72,443,443,true,AMS,Europe,Amsterdam,514,0.07
185.204.52.112,443,443,true,AMS,Europe,Amsterdam,560,0.07
185.105.118.15,443,443,true,KBP,Europe,Kyiv,538,0.07
45.82.176.46,443,443,true,AMS,Europe,Amsterdam,500,0.07
43.207.145.163,443,0,true,NRT,Asia Pacific,Tokyo,238,0.07
192.236.249.106,443,443,true,AMS,Europe,Amsterdam,254,0.07
80.209.243.245,443,443,true,EWR,North America,Newark,512,0.07
47.76.49.246,443,443,true,HKG,Asia Pacific,Hong Kong,248,0.07
89.191.226.73,443,443,true,FRA,Europe,Frankfurt,570,0.06
89.27.8.25,443,443,true,CPH,Europe,Copenhagen,578,0.05
165.227.134.63,443,443,true,FRA,Europe,Frankfurt,596,0.05
163.5.207.102,443,0,true,AMS,Europe,Amsterdam,548,0.05
152.67.65.201,443,443,true,MXP,Europe,Milan,518,0.05
54.249.135.43,443,0,true,NRT,Asia Pacific,Tokyo,245,0.05
82.165.7.129,443,443,true,LHR,Europe,London,481,0.05
80.211.194.250,443,443,true,PRG,Europe,Prague,532,0.05
38.180.10.162,443,443,true,DME,Europe,Moscow,607,0.05
80.76.32.165,443,443,true,FRA,Europe,Frankfurt,471,0.05
194.87.122.158,443,443,true,HEL,Europe,Helsinki,544,0.05
195.245.113.28,443,443,true,AMS,Europe,Amsterdam,574,0.04
89.248.207.37,443,443,true,LED,Europe,Saint Petersburg,500,0.04
104.248.128.137,443,443,true,FRA,Europe,Frankfurt,605,0.04
194.87.179.190,443,443,true,HEL,Europe,Helsinki,278,0.04
77.238.252.70,443,443,true,AMS,Europe,Amsterdam,504,0.04
142.93.141.178,443,443,true,AMS,Europe,Amsterdam,537,0.04
95.142.45.147,443,443,true,DME,Europe,Moscow,569,0.04
13.41.182.25,443,443,true,LHR,Europe,London,423,0.04
192.248.191.220,443,443,true,FRA,Europe,Frankfurt,576,0.03
141.98.169.42,443,443,true,HEL,Europe,Helsinki,548,0.03
45.129.3.158,443,443,true,DME,Europe,Moscow,304,0.03
147.78.1.162,443,443,true,DFW,North America,Dallas,523,0.03
31.210.173.73,443,443,true,AMS,Europe,Amsterdam,553,0.03
89.208.104.241,443,443,true,FRA,Europe,Frankfurt,467,0.03
5.255.105.253,443,443,true,AMS,Europe,Amsterdam,521,0.03
38.180.57.184,443,443,true,AMS,Europe,Amsterdam,675,0.03
176.97.72.18,443,443,true,MAD,Europe,Madrid,543,0.02
193.142.59.192,443,443,true,AMS,Europe,Amsterdam,611,0.02
91.192.102.55,443,443,true,FRA,Europe,Frankfurt,544,0.02
194.61.120.44,443,443,true,AMS,Europe,Amsterdam,507,0.02
87.228.186.157,443,443,true,LCA,Europe,Nicosia,608,0.02
163.5.207.173,443,0,true,AMS,Europe,Amsterdam,548,0.02
195.58.50.194,443,443,true,AMS,Europe,Amsterdam,257,0.02
173.249.207.151,443,443,true,SJC,North America,San Jose,399,0.02
78.138.9.229,443,443,true,MAD,Europe,Madrid,720,0.02
45.147.228.249,443,443,true,FRA,Europe,Frankfurt,511,0.02
147.45.134.48,443,443,true,AMS,Europe,Amsterdam,501,0.02
107.182.129.83,443,443,true,AMS,Europe,Amsterdam,596,0.02
95.214.11.208,443,443,true,FRA,Europe,Frankfurt,447,0.01
212.224.93.171,443,443,true,FRA,Europe,Frankfurt,667,0.01
