IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
45.144.49.149,443,443,true,WAW,Europe,Warsaw,515,2.63
20.240.217.172,443,443,true,WAW,Europe,Warsaw,514,1.36
91.149.253.152,443,443,true,WAW,Europe,Warsaw,588,0.23
77.222.143.116,443,443,true,WAW,Europe,Warsaw,604,0.20
70.34.248.95,443,443,true,WAW,Europe,Warsaw,610,0.06
173.232.195.151,443,443,true,WAW,Europe,Warsaw,749,0.03
178.154.222.149,443,443,true,HEL,Europe,Helsinki,586,0.03
45.144.49.146,443,443,true,WAW,Europe,Warsaw,522,0.00
