IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,317,1.46
8.219.49.65,2096,2096,true,SIN,Asia Pacific,Singapore,180,1.46
47.236.75.152,2086,2086,false,SIN,Asia Pacific,Singapore,335,1.45
8.219.191.110,8080,8080,false,SIN,Asia Pacific,Singapore,337,1.44
8.219.0.48,8443,8443,true,SIN,Asia Pacific,Singapore,265,1.44
47.237.86.185,2087,2087,true,SIN,Asia Pacific,Singapore,264,1.41
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,179,1.41
47.237.95.140,2087,2087,true,SIN,Asia Pacific,Singapore,273,1.40
8.219.78.1,80,80,false,SIN,Asia Pacific,Singapore,104,1.39
8.219.200.145,2083,2083,true,SIN,Asia Pacific,Singapore,305,1.37
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,364,1.36
47.236.80.110,2087,2087,true,SIN,Asia Pacific,Singapore,315,1.36
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,96,1.35
47.237.82.15,2087,2087,true,SIN,Asia Pacific,Singapore,90,1.34
47.237.125.8,2087,2087,true,SIN,Asia Pacific,Singapore,96,1.34
8.219.99.169,8080,8080,false,SIN,Asia Pacific,Singapore,127,1.29
47.236.9.152,8080,8080,false,SIN,Asia Pacific,Singapore,153,1.26
8.219.142.191,2095,2095,false,SIN,Asia Pacific,Singapore,174,1.26
47.236.9.152,2053,2053,true,SIN,Asia Pacific,Singapore,351,1.25
8.219.200.145,2095,2095,false,SIN,Asia Pacific,Singapore,271,1.25
47.237.0.31,2053,2053,true,SIN,Asia Pacific,Singapore,252,1.23
47.236.170.54,2095,2095,false,SIN,Asia Pacific,Singapore,360,1.21
8.219.194.170,2087,2087,true,SIN,Asia Pacific,Singapore,176,1.21
47.237.121.38,8880,8880,false,SIN,Asia Pacific,Singapore,257,1.21
47.236.102.102,2086,2086,false,SIN,Asia Pacific,Singapore,178,1.21
8.222.187.4,80,80,false,SIN,Asia Pacific,Singapore,129,1.20
47.236.180.51,2087,2087,true,SIN,Asia Pacific,Singapore,181,1.20
47.236.130.95,2053,2053,true,SIN,Asia Pacific,Singapore,332,1.20
8.219.60.54,2096,2096,true,SIN,Asia Pacific,Singapore,261,1.19
8.219.126.240,80,80,false,SIN,Asia Pacific,Singapore,94,1.18
8.219.0.48,2086,2086,false,SIN,Asia Pacific,Singapore,129,1.17
47.236.164.215,2095,2095,false,SIN,Asia Pacific,Singapore,168,1.15
47.236.117.48,2095,2095,false,SIN,Asia Pacific,Singapore,178,1.14
47.236.104.11,8880,8880,false,SIN,Asia Pacific,Singapore,276,1.12
8.219.198.139,2083,2083,true,SIN,Asia Pacific,Singapore,323,1.11
47.236.202.91,2052,2052,false,SIN,Asia Pacific,Singapore,345,1.10
47.236.254.120,8880,8880,false,SIN,Asia Pacific,Singapore,304,1.07
8.219.193.202,80,80,false,SIN,Asia Pacific,Singapore,343,1.07
47.76.243.157,80,443,true,SIN,Asia Pacific,Singapore,94,1.05
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,576,1.03
47.237.125.8,2083,2083,true,SIN,Asia Pacific,Singapore,120,1.02
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,294,1.01
8.219.191.110,8443,8443,true,SIN,Asia Pacific,Singapore,300,1.00
8.219.100.168,80,80,false,SIN,Asia Pacific,Singapore,211,1.00
47.236.5.223,8880,8880,false,SIN,Asia Pacific,Singapore,350,1.00
8.222.134.170,2096,2096,true,SIN,Asia Pacific,Singapore,233,0.99
8.219.99.169,2083,2083,true,SIN,Asia Pacific,Singapore,232,0.98
47.236.205.188,2053,2053,true,SIN,Asia Pacific,Singapore,184,0.96
8.219.132.64,80,80,false,SIN,Asia Pacific,Singapore,356,0.95
47.236.146.249,2082,2082,false,SIN,Asia Pacific,Singapore,306,0.94
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,351,0.94
47.237.0.31,2096,2096,true,SIN,Asia Pacific,Singapore,103,0.92
47.236.10.182,2052,2052,false,SIN,Asia Pacific,Singapore,369,0.92
47.237.95.13,2083,2083,true,SIN,Asia Pacific,Singapore,258,0.88
47.236.202.91,2053,2053,true,SIN,Asia Pacific,Singapore,299,0.88
8.219.209.14,8080,8080,false,SIN,Asia Pacific,Singapore,344,0.88
47.236.149.107,2086,2086,false,SIN,Asia Pacific,Singapore,362,0.88
8.219.87.30,8880,8880,false,SIN,Asia Pacific,Singapore,132,0.88
47.236.80.110,2095,2095,false,SIN,Asia Pacific,Singapore,163,0.87
8.222.144.50,2095,2095,false,SIN,Asia Pacific,Singapore,223,0.87
